Probe	Chromosome	Start	End	Strand	10-30um_A	10-30um_B	40-45um_A	40-45um_B	50-55um_A	50-55um_B	60-65um_A	60-65um_B	GV
Hspa1a	17	34969199	34972154	-	0.27575773	0.27448165	0.73411393	0.5984654	0.66172475	0.7616482	0.64995974	0.73123485	0.6124511
Gm20481	17	34969912	34972136	+	0	0	0	0	0	0	0	0.00980179	0
Hspa1l	17	34972703	34979284	+	0.032580994	0.025453957	0.016163256	0.029653916	0.03441765	0.036655143	0.04619001	0.0559309	0.038775932
Gm10501	17	34976899	34981788	-	0.027445786	0.031448364	0.030257123	0.004758106	0.027060093	0.029407421	0.04755646	0.0552821	0.02521456
Lsm2	17	34981862	34985891	+	3.4066327	4.166509	2.8235502	3.4737792	2.5200818	2.9556699	3.017542	2.74832	2.4286613
D17H6S56E-5	17	34996736	35001664	-	0.042812496	0.047219764	0.018323883	0.024885986	0.034052458	0.027523462	0.021421831	0.022134975	0.01892985
Vars	17	35000987	35016322	+	1.6984658	2.501969	1.0866897	1.7219406	0.8609185	1.169169	0.82721627	0.8325321	0.5662154
D17H6S56E-3	17	35016579	35026741	+	0.29166052	0.34416014	0.16051078	0.24027716	0.16366377	0.14550297	0.108057804	0.11535796	0.06898488
Ng23	17	35025959	35028016	-	0.08810417	0.04282851	0.0323763	0.03054815	0.041364796	0.04405392	0.06476561	0.021510545	0.03924445
Msh5	17	35028605	35046745	-	0.19850102	0.24129762	0.14816463	0.21121305	0.12004323	0.12058852	0.08950185	0.091036394	0.052929588
Clic1	17	35049966	35058749	+	0.044751324	0.024473434	0.02590104	0.020365432	0.04727405	0.028769905	0.03700892	0.009218805	0.0112127
Ddah2	17	35059035	35062095	+	0.018951893	0.035534874	0.012535907	0.006571143	0.04270986	0.024367731	0.029853398	0.003470314	0.006331339
AU023871	17	35062693	35066184	-	0	0	0	0	0	0	0	0	0
Ly6g6c	17	35065388	35070050	+	0	0	0	0.003828761	0	0	0	0	0
Ly6g6d	17	35071443	35078065	-	0	0.005366615	0	0.008931597	0.021769458	0	0.016230874	0	0
Ly6g6e	17	35076902	35078804	+	0.4743184	0.50396436	0.4653845	0.49337783	0.40084535	0.36083576	0.3661063	0.28661576	0.22580203
Ly6g6f	17	35080480	35085610	-	0	0	0	0	0	0	0	0	0
Abhd16a	17	35089263	35102987	+	9.969754	9.278341	10.017907	9.397333	9.127534	9.218524	8.947464	9.536248	7.5315003
Ly6g5c	17	35108279	35111991	+	0	0	0	0	0	0	0	0	0
Ly6g5b	17	35113948	35115428	-	0	0	0.005660346	0.008901218	0.007231804	0.022005552	0.016175667	0.018803434	0.030017335
Csnk2b	17	35116196	35122053	-	13.676811	14.974304	11.812023	14.610946	10.701492	11.985562	11.475963	10.777966	11.789321
Gpank1	17	35121455	35124814	+	3.6579776	3.648613	3.2273192	3.0361729	3.0732434	2.961088	3.5787566	3.1774702	3.3440492
Gm20522	17	35122738	35126440	-	0.077016234	0.016045084	0.025471559	0.006675914	0	0.016504165	0	0.021153865	0.012864571
D17H6S53E	17	35126373	35128855	+	0.07503454	0.08000022	0.026275923	0.029842505	0.029840706	0.008512675	0.029201336	0.019397227	0.011059018
Apom	17	35128997	35132050	-	0	0	0	0	0	0	0	0	0
Bag6	17	35135178	35147322	+	3.1639566	5.0772786	3.0139308	4.0018616	2.8134286	3.3227782	3.4892592	2.7289698	2.5445812
Prrc2a	17	35149076	35164897	-	0.9716712	2.4646156	1.3107324	2.1386855	1.7470477	2.5656462	2.9681513	2.2430062	2.8164463
Gm17705	17	35165119	35167186	+	0.006471675	0.004044806	0.008561501	0.006731725	0	0	0	0.007110238	0
Aif1	17	35170991	35176068	-	0	0	0	0	0	0	0	0	0
Lst1	17	35185095	35188439	-	0	0	0	0	0	0	0	0	0
Ltb	17	35194439	35196320	+	0	0	0	0.003452451	0	0.004267568	0	0	0
Tnf	17	35199381	35202007	-	0	0	0	0	0	0	0	0	0
Lta	17	35203165	35205351	-	0	0	0	0	0	0	0	0	0
Nfkbil1	17	35220175	35235792	-	1.1873263	1.0879045	0.8044305	0.7973778	0.7647322	0.7929561	0.64824957	0.77572244	0.39280415
Gm16181	17	35220834	35224134	+	0.017748598	0.022185795	0	0	0	0	0	0	0.008894025
Atp6v1g2	17	35233660	35238767	+	0.056130823	0.07266953	0.02121615	0.025022708	0.020329725	0.04124069	0.018946799	0.044049483	0.030136924
Ddx39b	17	35241746	35253707	+	6.9005027	7.608126	5.6553545	7.0587997	5.5977945	5.662425	5.619281	5.301704	5.3828387
H2-D1	17	35262730	35267499	+	0.31997025	0.26826832	0.20648521	0.22120854	0.1681794	0.10786902	0.12539122	0.09217256	0.05866125
H2-Q1	17	35320405	35325099	+	0.05629905	0.04618291	0.065169185	0.06954154	0.071367286	0.06786328	0.09311755	0.063787036	0.03879163
H2-Q2	17	35342242	35346762	+	0.44295812	0.4671834	0.19533256	0.2855736	0.14427797	0.12162078	0.10466346	0.0760414	0.05086844
Gm11131	17	35377021	35380292	-	0	0.002014629	0	0	0	0	0	0	0
H2-Q4	17	35379617	35385290	+	0.081406996	0.062993646	0.07436073	0.06250054	0.04258853	0.047350936	0.040302087	0.023424618	0.031081121
H2-Q6	17	35424850	35430055	+	0.10618513	0.093515515	0.09897054	0.0878595	0.0897368	0.10239706	0.07298833	0.10605679	0.07014122
H2-Q7	17	35439155	35443773	+	0.040112246	0.056039292	0.053065248	0.04417843	0.0797618	0.06674416	0.107043855	0.09202883	0.1265162
Gm20527	17	35465455	35466482	-	0	0	0	0	0	0	0	0	0
H2-Q10	17	35470089	35474563	+	0.004629004	0.001446567	0.003061898	0.002407505	0.00195598	0.004463868	0.00218751	0.002542875	0
Gm20419	17	35480139	35480728	+	0	0.034749575	0	0.009638889	0	0.09531687	0.14012954	0.04072346	0.13930696
Pou5f1	17	35506037	35510776	+	34.1872	33.51983	31.320683	31.554296	26.833223	28.396408	27.766565	28.41294	23.962772
Gm19553	17	35509077	35510551	-	0.020371366	0.08912492	0.013474832	0.09535475	0	0.06548212	0	0.08952567	0.05104162
Tcf19	17	35512734	35516824	-	0.08470922	0.0423547	0.029883578	0.011748409	0.014317512	0.010891638	0.016012277	0.015511252	0.011319668
Cchcr1	17	35517100	35531015	+	0.049573667	0.073883995	0.026485017	0.042640846	0.04028326	0.037998978	0.041447468	0.04084884	0.025797391
Psors1c2	17	35533201	35534647	+	0	0	0	0	0	0	0	0	0
Cdsn	17	35552128	35557180	+	0	0	0	0	0	0	0.00355164	0.004128611	0.001883089
2300002M23Rik	17	35567450	35568952	+	0.06695579	0.06695593	0.23472923	0.17411564	0.79783684	0.5552778	1.7402563	1.2652723	2.5701067
Sfta2	17	35601549	35650571	+	1.2985103	1.7506738	2.110469	2.3154652	2.312311	2.6772947	2.4457607	2.4660401	2.5051885
Gm9573	17	35617923	35626637	-	0	0	0	0	0	0	0	0	0
Dpcr1	17	35635752	35643695	-	0.026979772	0.038542613	0.02804375	0.04810953	0.05537274	0.029734043	0.010928333	0.03387643	0.034765385
Gm20483	17	35651828	35652311	+	247.82562	232.02145	268.03622	241.77432	202.9039	249.53976	189.89674	224.24637	196.13263
Vars2	17	35655634	35667592	-	1.2312065	1.5297958	1.1313726	1.3161478	1.2040397	1.2832624	1.4632757	1.4276147	1.2034642
Gtf2h4	17	35667730	35673739	-	1.9106288	1.7579948	1.4325784	1.4565864	1.30919	1.4216398	1.610575	1.5885469	1.2131605
Ddr1	17	35681567	35704621	-	0.64082325	0.88534975	0.9927682	0.98780024	1.2541348	1.2088212	1.627718	1.5586448	1.6763932
Gm4577	17	35703896	35708244	+	0.22488168	0.20204256	0.22312513	0.23391804	0.21380281	0.135537	0.15940712	0.20846601	0.23242472
Gm20443	17	35737734	35739806	-	0.5750545	0.6503607	0.87848574	0.7833072	0.8678165	0.73938656	0.7376104	0.8123084	0.5077217
Gm20442	17	35743323	35764191	-	0	0.012783888	0	0.010638041	0	0	0	0.044944797	0.040999282
4833427F10Rik	17	35772450	35780687	+	0	0	0	0	0	0	0	0	0.003418923
Ier3	17	35821684	35822923	+	0.017795676	0.00556116	0.005885559	0.009255378	0.007519541	0	0.008409631	0	0.02229404
Flot1	17	35823230	35832791	+	1.0296519	1.2718489	1.0216093	1.1813852	1.1229719	1.1248618	1.5550783	1.3108718	1.4468085
Tubb5	17	35833926	35838306	-	10.508767	10.477738	13.711886	13.387292	16.02869	14.166197	17.994722	15.587822	15.391356
Mdc1	17	35841515	35859670	+	3.181359	5.0853033	3.0273433	4.147073	2.7366917	4.0024366	3.3733623	2.8397167	2.8140006
5530401N12Rik	17	35860918	35866886	-	0.012836039	0	0	0	0	0	0	0	0
Nrm	17	35861318	35865402	+	0.13729133	0.13729163	0.13167834	0.19279093	0.17403688	0.16769853	0.14922218	0.13575414	0.058478516
Ppp1r18	17	35865593	35875596	+	0.007067033	0.007361509	0.001558185	0.002450335	0.001990777	0.009086562	0	0.00388217	0.001180457
Dhx16	17	35879819	35892670	+	3.54212	4.432268	3.2030869	3.9899983	3.2510264	3.731022	3.4128208	3.5081313	3.0732942
2310061I04Rik	17	35892677	35897431	-	0.9504837	1.5685099	0.6728262	1.3529261	0.6130077	1.1095393	1.221417	0.9480857	1.0800271
Gm16279	17	35896946	35912215	+	0.05467412	0.053392805	0.047466185	0.030212758	0.017326863	0.032952286	0.012918564	0.022525815	0.029110188
Atat1	17	35897595	35910075	-	0.46740425	0.5266538	0.4630277	0.5569453	0.44878185	0.46272123	0.43346274	0.43034694	0.4618454
Mrps18b	17	35910379	35916389	-	5.939799	5.9885874	5.235395	6.0707417	5.5163884	5.165796	5.568363	5.2635756	5.6174517
Ppp1r10	17	35916434	35932281	+	8.6956415	11.866569	11.649289	14.068537	13.143476	15.166403	15.734836	16.025023	16.200838
Abcf1	17	35956819	35969761	-	5.6067824	6.9200664	5.806761	6.743563	5.527027	6.0251207	5.648543	5.574592	5.5552077
Prr3	17	35972541	35980236	-	0.4282887	0.65008247	0.47509202	0.56033206	0.52830595	0.55752057	0.71655256	0.5976838	0.62786454
Gnl1	17	35979851	35989462	+	2.8519118	4.2046986	3.3574886	3.6588087	3.236558	3.7299733	3.9411433	3.6399589	2.8500566
Gm20508	17	35991867	35993738	+	0	0	0	0	0	0	0	0	0
A930015D03Rik	17	35994453	36038441	+	0.0900936	0.07320121	0.083430566	0.0983995	0.08375167	0.12742339	0.16178563	0.17322055	0.21670526
Gm17414	17	35994516	35999749	-	0.005721123	0.014302839	0.007568582	0.00446326	0	0.003678018	0.002703608	0.004714221	0.00143346
H2-T24	17	36005695	36020560	-	0	0	0	0	0	0	0	0	0
H2-T23	17	36029773	36032855	-	0.3100199	0.35486907	0.3271833	0.25906888	0.28849116	0.2082644	0.20411913	0.26215464	0.20423009
BC023719	17	36032420	36117121	+	1.9100026	2.1115332	5.1282735	4.0749774	9.424486	6.6346736	12.694663	10.215906	14.928049
H2-T22	17	36037128	36042747	-	0.10316957	0.105012104	0.033146348	0.05212453	0.0597863	0.036005568	0.05014741	0.035624083	0.04579094
Gm6034	17	36042961	36058645	+	0	0	0	0	0	0	0.005824429	0	0.021616891
Gm11127	17	36055816	36058371	-	0.5166506	0.3229073	0.6834868	0.64255667	0.84792906	0.76056695	0.9624522	0.9419346	0.79545933
Gm7030	17	36109719	36129425	-	0.010855939	0.013569953	0.02154229	0.0282304	0.018348657	0.020937324	0.020520588	0.017890647	0.016320104
Gm19684	17	36121678	36129692	+	0	0	0	0	0	0	0	0	0
2410017I17Rik	17	36145018	36162573	+	0	0	0	0	0	0	0	0.002886794	0
Gm8909	17	36164443	36168537	-	0	0	0	0	0	0	0	0	0
Gm20478	17	36167982	36171805	+	0	0	0	0	0	0	0	0	0
H2-T3	17	36185572	36190287	-	0.00368895	0.01613919	0.026840996	0.026860276	0.03741027	0.030830363	0.034865443	0.030397048	0.051760096
Gm20546	17	36248821	36253679	+	0	0	0	0.002770734	0.004502171	0	0	0	0.00533924
Rpp21	17	36255645	36258069	-	9.922996	7.7459025	6.6128454	6.9656634	5.502156	5.577269	5.192947	5.106105	4.5750556
Trim39	17	36258873	36272247	-	2.045293	2.2265947	2.4265182	2.3868918	2.9706645	2.944162	2.9904673	3.1586492	2.9567676
H2-M10.2	17	36284227	36286490	-	0	0	0	0	0	0	0.008545635	0	0
H2-M10.1	17	36322858	36326155	-	0	0	0	0	0	0	0	0	0
H2-M10.3	17	36365004	36368417	-	0	0	0	0	0	0	0	0	0
H2-M10.4	17	36458917	36462334	-	0.021411605	0.026764564	0.051930666	0.037119973	0.042221427	0.02294196	0.03372799	0.023524297	0.046494935
H2-M11	17	36547075	36549250	+	0	0	0	0	0	0	0	0	0
H2-M9	17	36639285	36642666	-	0	0	0	0	0	0	0	0	0
H2-M1	17	36670008	36672219	-	0	0	0	0	0	0	0	0	0
H2-M10.5	17	36772910	36776234	+	0	0	0	0	0	0	0	0	0
H2-M10.6	17	36812171	36815564	+	0	0	0	0.003719912	0	0	0	0	0
Trim26	17	36837134	36859398	+	1.0960197	1.5229653	1.2783942	1.5500562	1.5590118	2.0234087	2.3875172	2.230441	2.3158624
Trim15	17	36860693	36867210	-	0.28767407	0.22474584	0.66259855	0.52098703	1.1764916	0.95112514	1.3691599	1.2585919	1.6269119
Trim10	17	36869574	36877825	+	0.03149047	0.030928206	0.07141601	0.058492582	0.14826976	0.1330367	0.16582046	0.18040203	0.11947892
Trim40	17	36881598	36890123	-	0.01258981	0.020983063	0.033310592	0.03928711	0.10994273	0.0566565	0.13882203	0.12218312	0.17034023
Trim31	17	36898118	36910214	+	0	0.00278674	0	0.011594852	0.0075362	0.008599424	0.07164022	0.022044258	0.30833933
1700031A10Rik	17	36923792	36933432	+	0	0	0	0	0	0	0	0	0
Rnf39	17	36942918	36947986	+	0	0	0	0	0	0	0	0.003079783	0
Ppp1r11	17	36948356	36951741	-	6.1909356	5.3406487	4.5837626	4.5925956	4.685066	4.163495	4.6280265	4.845231	4.5960717
Znrd1	17	36954358	36958559	-	8.5730295	7.2442865	6.135123	7.399233	7.598971	6.4537954	7.1014547	6.9085712	6.7279983
Znrd1as	17	36958592	36965622	+	7.3182034	6.229551	5.9713326	5.6803384	6.0907955	5.5895724	6.231295	6.601333	6.700399
2410137M14Rik	17	36977701	36981237	-	0.19418699	0.22131652	0.32489488	0.3386302	0.21237372	0.2717099	0.28069648	0.2133475	0.28620386
H2-M5	17	36984061	36989537	-	0.20942158	0.19867045	0.25725862	0.21200182	0.3444822	0.26686335	0.37465513	0.3615626	0.6221653
Zfp57	17	37001163	37010635	+	50.37575	59.456177	61.470387	74.355896	72.17231	77.60996	81.019325	80.67594	92.62788
Mog	17	37010746	37023398	-	0	0	0	0	0	0	0	0	0
Gabbr1	17	37045966	37075067	+	0.016850194	0.006480858	0.006001542	0	0.001095389	0.00416643	0.004900202	0.001424062	0.003247625
Olfr90	17	37085191	37086236	-	0	0	0	0	0	0	0	0	0
Olfr91	17	37092934	37093872	-	0	0	0	0	0	0	0	0	0
Olfr92	17	37111042	37111980	-	0	0	0	0	0	0	0	0	0
Olfr93	17	37151007	37152051	-	0	0	0	0	0	0	0	0	0
Gm20497	17	37170762	37185730	-	0	0	0	0	0	0	0	0	0
Ubd	17	37193892	37196095	+	0	0	0.007149911	0	0	0	0	0	0.010833323
Olfr94	17	37196708	37198011	-	0	0	0	0	0	0	0	0	0
Olfr95	17	37210894	37211867	-	0	0	0	0	0	0	0	0	0
Olfr96	17	37225091	37226141	+	0	0	0	0	0	0	0	0	0.004798204
Olfr97	17	37231414	37232472	-	0	0	0	0	0	0	0	0	0
Gm20429	17	37246961	37263064	+	0	0	0	0	0	0	0	0	0.003780294
Olfr98	17	37262711	37263749	-	0	0	0	0	0	0	0	0	0
H2-M3	17	37270220	37274484	+	0	0.004373903	0	0.003639719	0	0	0.006614251	0	0.003506893
Olfr99	17	37279501	37280418	-	0	0	0	0	0	0	0	0	0
Olfr101	17	37299446	37300484	-	0	0	0	0	0	0	0	0	0
Olfr102	17	37313411	37314437	-	0	0	0	0	0	0	0	0	0
Olfr103	17	37336289	37339678	-	0	0	0	0	0	0	0	0	0
Olfr107	17	37405477	37406509	+	0	0	0	0	0	0	0	0	0
Olfr108	17	37445480	37446517	+	0	0	0	0.005042309	0	0	0	0	0
Olfr109	17	37466208	37467152	+	0	0	0	0	0	0	0	0	0
H2-M2	17	37480851	37483552	-	0	0	0	0	0	0	0	0	0
Olfr110	17	37492468	37499674	+	0.009098965	0.01137373	0.06018596	0.023661466	0.07689513	0.09359325	0.094596945	0.07997411	0.10487069
Olfr111	17	37529957	37530997	+	0.048335515	0.060419526	0.2110151	0.105583325	0.38397336	0.3293857	0.3106474	0.44076985	0.3584779
Olfr112	17	37563228	37567094	-	0	0	0	0	0	0	0	0	0
Olfr113	17	37574454	37575448	-	0	0	0	0	0	0	0	0	0
Olfr114	17	37589382	37590381	-	0	0	0	0	0	0	0	0	0
Olfr115	17	37609785	37627109	-	0	0	0	0	0	0	0	0	0
Olfr116	17	37623668	37624633	-	0	0	0	0	0	0	0	0	0
Olfr117	17	37659378	37660331	-	0	0	0	0	0	0	0	0	0
Olfr118	17	37672025	37672990	+	0	0	0	0	0	0	0	0	0
Olfr119	17	37696664	37701818	+	0	0	0	0	0	0	0	0	0
Olfr120	17	37725999	37726991	+	0	0	0	0	0	0	0	0	0.005078461
Olfr121	17	37748866	37753009	+	0	0	0.005359555	0	0	0.01562713	0	0.00890211	0.020301579
Olfr122	17	37768607	37772789	+	0	0	0	0.004160506	0	0	0	0	0
Olfr123	17	37795435	37796375	+	0	0	0	0	0	0	0	0	0
Gm20524	17	37800034	37802428	+	0	0	0	0	0	0	0	0	0
Olfr124	17	37805069	37806190	+	0	0	0	0	0	0	0	0	0
Olfr125	17	37834911	37836028	+	0	0	0	0	0	0	0	0	0
Olfr126	17	37850594	37851553	+	0	0	0	0	0	0	0	0	0
Olfr127	17	37903522	37904616	+	0	0	0	0	0	0	0	0	0
Olfr128	17	37923538	37924555	+	0	0	0	0	0	0	0	0	0
Olfr761	17	37952051	37953022	-	0	0	0	0	0	0	0	0	0
Olfr129	17	38054599	38059784	-	0	0	0	0	0	0	0	0	0
Olfr130	17	38067173	38068126	+	0	0	0	0	0	0	0	0	0
Olfr131	17	38081970	38088693	-	0	0	0	0	0	0	0	0	0
Olfr132	17	38130249	38131190	-	0	0	0	0	0	0.006867975	0.010096913	0.005868588	0.03212046
Olfr133	17	38145393	38149590	+	0	0	0	0	0	0	0	0	0
Olfr134	17	38175086	38176024	+	0	0	0	0	0	0	0	0	0
Olfr135	17	38208169	38209247	+	0	0	0	0	0	0	0	0	0
Olfr138	17	38261067	38275711	+	0.008070133	0	0.005338065	0.008394413	0	0.010376316	0	0.004433208	0.008088071
Olfr137	17	38304519	38305460	-	0	0	0	0	0	0	0	0	0
Olfr136	17	38335159	38336097	+	0	0	0	0	0	0	0	0	0
Gm20408	17	38416474	38420185	-	0	0	0	0	0	0	0	0	0
Gm20410	17	38554192	38560621	+	0	0	0	0	0	0	0	0	0
Gm20516	17	38639447	38645650	+	0.04616264	0.03366033	0.050891187	0.028010257	0.026007956	0.044515822	0	0.025358763	0.003855437
AC127274.2	17	39038285	39040117	+	0	0	0	0	0	0	0	0	0
AC127274.1	17	39042634	39043341	-	0	0	0	0	0	0	0	0	0
Gm20581	17	39073691	39077037	-	0	0	0	0	0	0	0	0	0
Gm20579	17	39406359	39410992	+	0	0	0	0	0	0	0	0	0
Gm4345	17	39536142	39540847	+	0	0	0	0	0	0	0	0	0
Gm9041	17	39640957	39645666	+	0	0	0	0	0	0	0	0	0
AC188608.2	17	39953353	39955244	+	0	0	0	0	0	0	0	0	0
Gm7148	17	40115358	40116071	+	1.1980304	1.347787	1.5103136	1.502735	1.4650784	1.5041443	1.5985366	1.8117664	1.3066368
Pgk2	17	40207018	40208609	-	0	0	0	0	0	0	0	0	0
Crisp3	17	40221777	40242288	-	0	0	0	0	0.030009178	0.009131449	0.033561368	0.003901348	0.02847092
Crisp1	17	40293758	40319207	-	0	0.004441859	0	0.003696268	0	0	0.006717014	0.003904103	0.003561379
Gm17495	17	40520022	40530702	+	0	0	0	0	0	0	0	0.006135638	0
Gm5494	17	40561507	40579549	+	0	0	0	0	0	0	0	0	0
Gm20580	17	40598594	40602618	+	0	0	0	0	0	0	0	0	0
AC161605.1	17	40632075	40637060	+	0	0	0	0	0	0	0	0	0
Gm6084	17	40727120	40731782	+	0	0	0	0	0	0	0	0	0
Crisp2	17	40764734	40807003	-	0	0	0	0	0	0	0	0	0
Rhag	17	40811126	40840754	+	0	0	0	0	0	0	0	0	0
9130008F23Rik	17	40875482	40880558	-	0.004661165	0	0	0	0	0	0.008810831	0.002560542	0.007007289
Glyatl3	17	40904741	40914350	-	0	0	0	0	0	0	0	0	0
Cenpq	17	40923051	40935047	-	7.0297327	6.6447344	7.029784	5.7243443	8.243323	7.1727457	8.192715	8.515226	10.023852
Mut	17	40934685	40961989	+	2.8862264	2.6065774	2.4398355	2.2943778	2.244752	2.131898	2.0264876	2.084925	2.0267704
3110082D06Rik	17	42315947	42507741	+	0	0	0	0	0	0	0	0	0
Opn5	17	42556783	42611313	-	0	0	0	0	0	0	0	0	0
Gpr115	17	42656891	42692284	-	0.009866132	0.010277243	0.021753488	0.010262581	0.027792815	0.01902833	0.024866125	0.03613209	0.014832093
Gpr111	17	42708936	42742179	-	0.00306439	0.005745743	0.004053939	0.007968813	0.012948541	0.023640558	0.011585009	0.008416885	0.010749204
Cd2ap	17	42792951	42876424	-	3.28614	4.1309834	4.346064	4.0347395	5.6424303	5.3228574	6.243382	5.61422	8.048671
Tnfrsf21	17	43016555	43089188	+	0.0416304	0.039895885	0.056909427	0.025981935	0.1688724	0.1730707	0.81840134	0.422315	1.1932759
Gpr110	17	43270329	43324737	+	0	0.003264819	0	0	0.002207268	0	0.002468542	0.005739123	0.007852965
Gpr116	17	43389466	43459557	+	0.002358162	7.37E-04	7.80E-04	0.003679379	0.01793589	0.01137018	0.0256309	0.02007903	0.019498078
Mep1a	17	43474324	43502812	-	0.005830507	0.003644075	0.003856644	0.001516198	0.004927348	0	0	0.006405806	0.002921734
CT010585.1	17	43534174	43543639	-	0.43422934	0.4094715	0.39304483	0.4477158	0.5729822	0.47016254	0.58320564	0.5942512	0.6604268
Pla2g7	17	43568098	43612201	+	0.003464184	0.006495359	0.013748503	0.009008462	0.017565442	0.020043613	0.016370555	0.02093298	0.02430319
1700071M16Rik	17	43588340	43592442	-	0	0	0	0	0	0	0	0	0
Tdrd6	17	43615335	43630299	-	0.12967636	0.1549707	0.23658997	0.24309325	0.30709055	0.29040974	0.2828337	0.30764467	0.24921784
Slc25a27	17	43641900	43667015	-	0.06366905	0.098312706	0.042114493	0.05064452	0.05380656	0.06500933	0.06725514	0.049377386	0.08633195
Cyp39a1	17	43667425	43751431	+	0.9460241	1.3885489	1.3125626	1.2977643	1.1198329	1.3265607	1.651158	1.158878	1.3974136
Rcan2	17	43801851	44039516	+	0	0	0	0	0	0	0	0	0
Enpp5	17	44078813	44086567	+	5.723616	5.580175	6.511323	6.9167852	7.9654055	7.855983	7.774669	8.099999	9.548107
Enpp4	17	44096308	44105809	-	1.8427598	1.8400052	1.2247499	1.2155082	1.1022412	1.1052289	1.1033933	1.03169	1.0528184
Clic5	17	44188572	44280168	+	0.005143163	0.001071495	0.003401994	8.92E-04	0.001448825	0.003306456	0.001620322	0.005650641	0
Runx2	17	44495987	44814797	-	0.005693932	0.004270458	0.006779349	0.013622278	0.030796338	0.04173012	0.10547773	0.044415854	0.12155033
Gm16317	17	44561990	44563172	+	0	0	0	0	0	0	0	0	0
9530072K05Rik	17	44710222	44713925	+	0	0	0	0	0	0	0	0	0
Gm10497	17	44735845	44737612	+	0.012706382	0.015883012	0.05042854	0.01321696	0.10738133	0.12253092	0.14411049	0.17450158	0.21012133
Supt3h	17	44777152	45119290	+	0.8986536	0.8531733	0.88194275	0.8534802	0.908038	0.8681648	0.96243846	0.9779338	1.0658522
Cdc5l	17	45391892	45433707	-	1.5554755	1.2983366	0.8484951	0.8947913	0.6857172	0.77488405	0.47413266	0.55485547	0.33743137
Spats1	17	45448937	45474938	-	0	0	0	0	0	0	0	0	0
Rpl21-ps7	17	45465788	45466270	+	0.06250593	0.104176775	0.027563425	0.04334506	0.01760787	0.066973425	0.03938423	0.03433671	0.031322435
Aars2	17	45506841	45520842	+	1.4548124	1.6588353	1.4931546	1.5038911	1.6689137	1.6579883	1.7102144	1.8097126	1.652352
Tcte1	17	45523434	45542679	+	0	0	0	0	0	0	0	0.001798377	0
Tmem151b	17	45541940	45549677	-	0.01452158	0.012965725	0.004116615	0.002157871	0.003506329	0	0.001960687	0.001139602	0.001039561
Nfkbie	17	45555716	45563169	+	0.2908513	0.39213073	0.6156363	0.609399	0.9410542	0.9562876	1.5119108	1.3603687	1.5303636
Slc35b2	17	45563964	45567669	+	5.486011	5.1377378	4.787806	4.5206094	4.5119	4.4836836	4.714755	4.477708	3.6098232
Hsp90ab1	17	45567775	45573271	-	85.014206	126.83788	80.35158	119.68547	57.311768	91.63838	57.19778	61.496033	38.192616
Slc29a1	17	45585200	45599606	-	0.1255421	0.114557415	0.06809363	0.060069896	0.04880385	0.051653754	0.052207693	0.06620611	0.04781204
Gm17080	17	45586120	45588377	+	0	0	0	0	0.010486563	0	0	0	0
Gm7325	17	45600967	45602102	-	0.113420084	0.08377638	0.25234938	0.15551595	0.3398355	0.28503504	0.6724172	0.54375833	0.5838617
Capn11	17	45630204	45659325	-	0.037161946	0.055743042	0.024581121	0.02126037	0.006281094	0.019112652	0.010536883	0.020414365	0.005586683
Tmem63b	17	45660171	45686905	-	3.7446792	5.3569555	4.0163984	5.3170757	4.018749	4.498793	4.5131063	3.9623535	4.1694536
Gm16172	17	45663519	45666209	+	0	0.018444788	0	0.007674364	0	0	0	0.024317639	0.007394299
Mrpl14	17	45686322	45698495	+	5.5354304	5.275637	4.355878	5.564828	3.6563513	4.9970922	5.3118916	5.9010296	5.383003
